country,gender,dau,mau,age_group,group_id
Chile,female,7965,8200,13-20,Computer_servers
Chile,female,25672,27000,21-30,Computer_servers
Chile,female,20028,21000,31-40,Computer_servers
Chile,female,15116,16000,41-50,Computer_servers
Chile,male,74467,80000,31-40,Computer_servers
Chile,male,33273,36000,41-50,Computer_servers
Chile,male,16109,18000,51-60,Computer_servers
Chile,male,12945,15000,61-65+,Computer_servers
Chile,female,7965,8200,13-20,Computer_servers
Chile,female,25672,27000,21-30,Computer_servers
Chile,female,20028,21000,31-40,Computer_servers
Chile,female,15116,16000,41-50,Computer_servers
Chile,male,74467,80000,31-40,Computer_servers
Chile,male,33273,36000,41-50,Computer_servers
Chile,male,16109,18000,51-60,Computer_servers
Chile,male,12945,15000,61-65+,Computer_servers
Chile,female,7965,8200,13-20,Computer_servers
Chile,female,25672,27000,21-30,Computer_servers
Chile,female,20028,21000,31-40,Computer_servers
Chile,female,15116,16000,41-50,Computer_servers
Chile,male,74467,80000,31-40,Computer_servers
Chile,male,33273,36000,41-50,Computer_servers
Chile,male,16109,18000,51-60,Computer_servers
Chile,male,12945,15000,61-65+,Computer_servers
Chile,female,7965,8200,13-20,Computer_servers
Chile,female,25672,27000,21-30,Computer_servers
Chile,female,20028,21000,31-40,Computer_servers
Chile,female,15116,16000,41-50,Computer_servers
Chile,male,74467,80000,31-40,Computer_servers
Chile,male,33273,36000,41-50,Computer_servers
Chile,male,16109,18000,51-60,Computer_servers
Chile,male,12945,15000,61-65+,Computer_servers
Chile,female,7965,8200,13-20,Computer_servers
Chile,female,25672,27000,21-30,Computer_servers
Chile,female,20028,21000,31-40,Computer_servers
Chile,female,15116,16000,41-50,Computer_servers
Chile,female,14418,16000,51-60,Computer_servers
Chile,female,913,1000,61-65+,Computer_servers
Chile,female,14418,16000,51-60,Computer_servers
Chile,female,913,1000,61-65+,Computer_servers
Chile,female,901,1000,51-60,Computer_servers
Chile,female,18296,21000,61-65+,Computer_servers
Chile,female,14418,16000,51-60,Computer_servers
Chile,female,18296,21000,61-65+,Computer_servers
Chile,female,14418,16000,51-60,Computer_servers
Chile,female,18296,21000,61-65+,Computer_servers
Colombia,male,109163,130000,13-20,Computer_servers
Colombia,male,297398,330000,21-30,Computer_servers
Colombia,male,892,1000,31-40,Computer_servers
Colombia,male,842,1000,41-50,Computer_servers
Colombia,male,21967,27000,51-60,Computer_servers
Colombia,male,18236,22000,61-65+,Computer_servers
Colombia,male,109163,130000,13-20,Computer_servers
Colombia,male,297398,330000,21-30,Computer_servers
Colombia,male,133941,150000,31-40,Computer_servers
Colombia,male,842,1000,41-50,Computer_servers
Colombia,male,21967,27000,51-60,Computer_servers
Colombia,male,18236,22000,61-65+,Computer_servers
Colombia,male,109163,130000,13-20,Computer_servers
Colombia,male,901,1000,21-30,Computer_servers
Colombia,male,892,1000,31-40,Computer_servers
Colombia,male,50521,60000,41-50,Computer_servers
Colombia,male,21967,27000,51-60,Computer_servers
Colombia,male,18236,22000,61-65+,Computer_servers
Colombia,male,109163,130000,13-20,Computer_servers
Colombia,male,297398,330000,21-30,Computer_servers
Colombia,male,892,1000,31-40,Computer_servers
Colombia,male,842,1000,41-50,Computer_servers
Colombia,male,21967,27000,51-60,Computer_servers
Colombia,male,18236,22000,61-65+,Computer_servers
Colombia,male,109163,130000,13-20,Computer_servers
Colombia,male,297398,330000,21-30,Computer_servers
Colombia,male,892,1000,31-40,Computer_servers
Colombia,male,842,1000,41-50,Computer_servers
Colombia,male,21967,27000,51-60,Computer_servers
Colombia,male,18236,22000,61-65+,Computer_servers
Colombia,female,30590,36000,13-20,Computer_servers
Colombia,female,78110,88000,21-30,Computer_servers
Colombia,female,63428,70000,31-40,Computer_servers
Colombia,female,40739,47000,41-50,Computer_servers
Colombia,female,32295,37000,51-60,Computer_servers
Colombia,female,25030,30000,61-65+,Computer_servers
Colombia,female,30590,36000,13-20,Computer_servers
Colombia,female,78110,88000,21-30,Computer_servers
Colombia,female,63428,70000,31-40,Computer_servers
Colombia,female,40739,47000,41-50,Computer_servers
Colombia,female,32295,37000,51-60,Computer_servers
Colombia,female,25030,30000,61-65+,Computer_servers
Colombia,female,30604,36000,13-20,Computer_servers
Colombia,female,78110,88000,21-30,Computer_servers
Colombia,female,63428,70000,31-40,Computer_servers
Colombia,female,40739,47000,41-50,Computer_servers
Colombia,female,32295,37000,51-60,Computer_servers
Colombia,female,25030,30000,61-65+,Computer_servers
Colombia,female,30590,36000,13-20,Computer_servers
Colombia,female,78110,88000,21-30,Computer_servers
Colombia,female,63428,70000,31-40,Computer_servers
Colombia,female,40739,47000,41-50,Computer_servers
Colombia,female,32295,37000,51-60,Computer_servers
Colombia,female,25030,30000,61-65+,Computer_servers
Colombia,female,30590,36000,13-20,Computer_servers
Colombia,female,78110,88000,21-30,Computer_servers
Colombia,female,63428,70000,31-40,Computer_servers
Colombia,female,40739,47000,41-50,Computer_servers
Colombia,female,32295,37000,51-60,Computer_servers
Colombia,female,25030,30000,61-65+,Computer_servers
Costa_Rica,male,13110,14000,13-20,Computer_servers
Costa_Rica,male,48213,50000,21-30,Computer_servers
Costa_Rica,male,13110,14000,13-20,Computer_servers
Costa_Rica,male,48213,50000,21-30,Computer_servers
Costa_Rica,male,13110,14000,13-20,Computer_servers
Costa_Rica,male,48213,50000,21-30,Computer_servers
Costa_Rica,male,13110,14000,13-20,Computer_servers
Costa_Rica,male,48213,50000,21-30,Computer_servers
Costa_Rica,male,13110,14000,13-20,Computer_servers
Costa_Rica,male,48213,50000,21-30,Computer_servers
Costa_Rica,male,25266,27000,31-40,Computer_servers
Costa_Rica,male,10503,11000,41-50,Computer_servers
Costa_Rica,male,3913,4100,51-60,Computer_servers
Costa_Rica,male,2198,2200,61-65+,Computer_servers
Costa_Rica,female,5220,5500,13-20,Computer_servers
Costa_Rica,female,22003,23000,21-30,Computer_servers
Costa_Rica,female,13719,14000,31-40,Computer_servers
Costa_Rica,female,6377,6600,41-50,Computer_servers
Costa_Rica,male,25266,27000,31-40,Computer_servers
Costa_Rica,male,10503,11000,41-50,Computer_servers
Costa_Rica,male,3913,4100,51-60,Computer_servers
Costa_Rica,male,2198,2200,61-65+,Computer_servers
Costa_Rica,female,5220,5500,13-20,Computer_servers
Costa_Rica,female,22003,23000,21-30,Computer_servers
Costa_Rica,female,13719,14000,31-40,Computer_servers
Costa_Rica,female,6377,6600,41-50,Computer_servers
Costa_Rica,male,25266,27000,31-40,Computer_servers
Costa_Rica,male,10503,11000,41-50,Computer_servers
Costa_Rica,male,3913,4100,51-60,Computer_servers
Costa_Rica,male,2198,2200,61-65+,Computer_servers
Costa_Rica,female,5220,5500,13-20,Computer_servers
Costa_Rica,female,22003,23000,21-30,Computer_servers
Costa_Rica,female,13719,14000,31-40,Computer_servers
Costa_Rica,female,6377,6600,41-50,Computer_servers
Costa_Rica,male,25266,27000,31-40,Computer_servers
Costa_Rica,male,10503,11000,41-50,Computer_servers
Costa_Rica,male,3913,4100,51-60,Computer_servers
Costa_Rica,male,2198,2200,61-65+,Computer_servers
Costa_Rica,female,5220,5500,13-20,Computer_servers
Costa_Rica,female,22003,23000,21-30,Computer_servers
Costa_Rica,female,13719,14000,31-40,Computer_servers
Costa_Rica,female,6377,6600,41-50,Computer_servers
Costa_Rica,male,25266,27000,31-40,Computer_servers
Costa_Rica,male,10503,11000,41-50,Computer_servers
Costa_Rica,male,3913,4100,51-60,Computer_servers
Costa_Rica,male,2198,2200,61-65+,Computer_servers
Costa_Rica,female,5220,5500,13-20,Computer_servers
Costa_Rica,female,22003,23000,21-30,Computer_servers
Costa_Rica,female,13719,14000,31-40,Computer_servers
Costa_Rica,female,6377,6600,41-50,Computer_servers
Costa_Rica,female,928,1000,51-60,Computer_servers
Costa_Rica,female,1446,1500,61-65+,Computer_servers
Costa_Rica,female,928,1000,51-60,Computer_servers
Costa_Rica,female,964,1000,61-65+,Computer_servers
Costa_Rica,female,928,1000,51-60,Computer_servers
Costa_Rica,female,964,1000,61-65+,Computer_servers
Costa_Rica,female,928,1000,51-60,Computer_servers
Costa_Rica,female,964,1000,61-65+,Computer_servers
Costa_Rica,female,928,1000,51-60,Computer_servers
Costa_Rica,female,964,1000,61-65+,Computer_servers
Dominica,male,0,1000,13-20,Computer_servers
Dominica,male,498,1000,21-30,Computer_servers
Dominica,male,0,1000,31-40,Computer_servers
Dominica,male,0,1000,41-50,Computer_servers
Dominica,male,0,1000,51-60,Computer_servers
Dominica,male,0,1000,61-65+,Computer_servers
Dominica,female,0,1000,13-20,Computer_servers
Dominica,male,0,1000,13-20,Computer_servers
Dominica,male,498,1000,21-30,Computer_servers
Dominica,male,0,1000,31-40,Computer_servers
Dominica,male,0,1000,41-50,Computer_servers
Dominica,male,0,1000,51-60,Computer_servers
Dominica,male,0,1000,61-65+,Computer_servers
Dominica,female,0,1000,13-20,Computer_servers
Dominica,male,0,1000,13-20,Computer_servers
Dominica,male,498,1000,21-30,Computer_servers
Dominica,male,0,1000,31-40,Computer_servers
Dominica,male,0,1000,41-50,Computer_servers
Dominica,male,0,1000,51-60,Computer_servers
Dominica,male,0,1000,61-65+,Computer_servers
Dominica,female,0,1000,13-20,Computer_servers
Dominica,male,0,1000,13-20,Computer_servers
Dominica,male,498,1000,21-30,Computer_servers
Dominica,male,0,1000,31-40,Computer_servers
Dominica,male,0,1000,41-50,Computer_servers
Dominica,male,0,1000,51-60,Computer_servers
Dominica,male,0,1000,61-65+,Computer_servers
Dominica,female,0,1000,13-20,Computer_servers
Dominica,male,0,1000,13-20,Computer_servers
Dominica,male,498,1000,21-30,Computer_servers
Dominica,male,0,1000,31-40,Computer_servers
Dominica,male,0,1000,41-50,Computer_servers
Dominica,male,0,1000,51-60,Computer_servers
Dominica,male,0,1000,61-65+,Computer_servers
Dominica,female,0,1000,13-20,Computer_servers
Dominica,female,997,1000,21-30,Computer_servers
Dominica,female,0,1000,31-40,Computer_servers
Dominica,female,0,1000,41-50,Computer_servers
Dominica,female,0,1000,51-60,Computer_servers
Dominica,female,0,1000,61-65+,Computer_servers
Dominica,female,997,1000,21-30,Computer_servers
Dominica,female,0,1000,31-40,Computer_servers
Dominica,female,0,1000,41-50,Computer_servers
Dominica,female,0,1000,51-60,Computer_servers
Dominica,female,0,1000,61-65+,Computer_servers
Dominica,female,997,1000,21-30,Computer_servers
Dominica,female,0,1000,31-40,Computer_servers
Dominica,female,0,1000,41-50,Computer_servers
Dominica,female,0,1000,51-60,Computer_servers
Dominica,female,0,1000,61-65+,Computer_servers
Dominica,female,997,1000,21-30,Computer_servers
Dominica,female,0,1000,31-40,Computer_servers
Dominica,female,0,1000,41-50,Computer_servers
Dominica,female,0,1000,51-60,Computer_servers
Dominica,female,0,1000,61-65+,Computer_servers
Dominica,female,997,1000,21-30,Computer_servers
Dominica,female,0,1000,31-40,Computer_servers
Dominica,female,0,1000,41-50,Computer_servers
Dominica,female,0,1000,51-60,Computer_servers
Dominica,female,0,1000,61-65+,Computer_servers
Dominican_Republic,male,16741,21000,13-20,Computer_servers
Dominican_Republic,male,53410,61000,21-30,Computer_servers
Dominican_Republic,male,16741,21000,13-20,Computer_servers
Dominican_Republic,male,53410,61000,21-30,Computer_servers
Dominican_Republic,male,16741,21000,13-20,Computer_servers
Dominican_Republic,male,53410,61000,21-30,Computer_servers
Dominican_Republic,male,16741,21000,13-20,Computer_servers
Dominican_Republic,male,53410,61000,21-30,Computer_servers
Dominican_Republic,male,16741,21000,13-20,Computer_servers
Dominican_Republic,male,53410,61000,21-30,Computer_servers
Dominican_Republic,male,25650,28000,31-40,Computer_servers
Dominican_Republic,male,10282,12000,41-50,Computer_servers
Dominican_Republic,male,851,1000,51-60,Computer_servers
Dominican_Republic,male,1707,2000,61-65+,Computer_servers
Dominican_Republic,female,6369,7400,13-20,Computer_servers
Dominican_Republic,female,13716,15000,21-30,Computer_servers
Dominican_Republic,female,8971,10000,31-40,Computer_servers
Dominican_Republic,female,5005,5300,41-50,Computer_servers
Dominican_Republic,male,25650,28000,31-40,Computer_servers
Dominican_Republic,male,862,1000,41-50,Computer_servers
Dominican_Republic,male,851,1000,51-60,Computer_servers
Dominican_Republic,male,1707,2000,61-65+,Computer_servers
Dominican_Republic,female,6369,7400,13-20,Computer_servers
Dominican_Republic,female,13716,15000,21-30,Computer_servers
Dominican_Republic,female,8971,10000,31-40,Computer_servers
Dominican_Republic,female,5005,5300,41-50,Computer_servers
Dominican_Republic,male,25650,28000,31-40,Computer_servers
Dominican_Republic,male,10282,12000,41-50,Computer_servers
Dominican_Republic,male,851,1000,51-60,Computer_servers
Dominican_Republic,male,1707,2000,61-65+,Computer_servers
Dominican_Republic,female,6369,7400,13-20,Computer_servers
Dominican_Republic,female,13716,15000,21-30,Computer_servers
Dominican_Republic,female,8971,10000,31-40,Computer_servers
Dominican_Republic,female,5005,5300,41-50,Computer_servers
Dominican_Republic,male,25650,28000,31-40,Computer_servers
Dominican_Republic,male,10282,12000,41-50,Computer_servers
Dominican_Republic,male,851,1000,51-60,Computer_servers
Dominican_Republic,male,1707,2000,61-65+,Computer_servers
Dominican_Republic,female,6369,7400,13-20,Computer_servers
Dominican_Republic,female,13716,15000,21-30,Computer_servers
Dominican_Republic,female,8971,10000,31-40,Computer_servers
Dominican_Republic,female,5005,5300,41-50,Computer_servers
Dominican_Republic,male,25650,28000,31-40,Computer_servers
Dominican_Republic,male,10282,12000,41-50,Computer_servers
Dominican_Republic,male,851,1000,51-60,Computer_servers
Dominican_Republic,male,1707,2000,61-65+,Computer_servers
Dominican_Republic,female,6369,7400,13-20,Computer_servers
Dominican_Republic,female,13716,15000,21-30,Computer_servers
Dominican_Republic,female,8971,10000,31-40,Computer_servers
Dominican_Republic,female,5005,5300,41-50,Computer_servers
Dominican_Republic,female,2712,3100,51-60,Computer_servers
Dominican_Republic,female,1124,1500,61-65+,Computer_servers
Dominican_Republic,female,2712,3100,51-60,Computer_servers
Dominican_Republic,female,1124,1500,61-65+,Computer_servers
Dominican_Republic,female,2712,3100,51-60,Computer_servers
Dominican_Republic,female,1124,1500,61-65+,Computer_servers
Dominican_Republic,female,2712,3100,51-60,Computer_servers
Dominican_Republic,female,1124,1500,61-65+,Computer_servers
Dominican_Republic,female,2712,3100,51-60,Computer_servers
Dominican_Republic,female,1124,1500,61-65+,Computer_servers
Ecuador,male,45723,55000,13-20,Computer_servers
Ecuador,male,145854,160000,21-30,Computer_servers
Ecuador,male,90820,100000,31-40,Computer_servers
Ecuador,male,40577,46000,41-50,Computer_servers
Ecuador,male,13176,15000,51-60,Computer_servers
Ecuador,male,4315,5300,61-65+,Computer_servers
Ecuador,male,45723,55000,13-20,Computer_servers
Ecuador,male,145854,160000,21-30,Computer_servers
Ecuador,male,90820,100000,31-40,Computer_servers
Ecuador,male,40577,46000,41-50,Computer_servers
Ecuador,male,13176,15000,51-60,Computer_servers
Ecuador,male,4315,5300,61-65+,Computer_servers
Ecuador,male,45723,55000,13-20,Computer_servers
Ecuador,male,145854,160000,21-30,Computer_servers
Ecuador,male,90820,100000,31-40,Computer_servers
Ecuador,male,40577,46000,41-50,Computer_servers
Ecuador,male,13176,15000,51-60,Computer_servers
Ecuador,male,4315,5300,61-65+,Computer_servers
Ecuador,male,45723,55000,13-20,Computer_servers
Ecuador,male,145854,160000,21-30,Computer_servers
Ecuador,male,90820,100000,31-40,Computer_servers
Ecuador,male,40577,46000,41-50,Computer_servers
Ecuador,male,13176,15000,51-60,Computer_servers
Ecuador,male,4315,5300,61-65+,Computer_servers
Ecuador,male,45723,55000,13-20,Computer_servers
Ecuador,male,145854,160000,21-30,Computer_servers
Ecuador,male,90820,100000,31-40,Computer_servers
Ecuador,male,40577,46000,41-50,Computer_servers
Ecuador,male,13176,15000,51-60,Computer_servers
Ecuador,male,4315,5300,61-65+,Computer_servers
Ecuador,female,14538,18000,13-20,Computer_servers
Ecuador,female,36529,41000,21-30,Computer_servers
Ecuador,female,29978,34000,31-40,Computer_servers
Ecuador,female,18624,20000,41-50,Computer_servers
Ecuador,female,6956,7800,51-60,Computer_servers
Ecuador,female,2260,2800,61-65+,Computer_servers
Ecuador,female,14538,18000,13-20,Computer_servers
Ecuador,female,36064,41000,21-30,Computer_servers
Ecuador,female,29978,34000,31-40,Computer_servers
Ecuador,female,18624,20000,41-50,Computer_servers
Ecuador,female,6956,7800,51-60,Computer_servers
Ecuador,female,2260,2800,61-65+,Computer_servers
Ecuador,female,14538,18000,13-20,Computer_servers
Ecuador,female,36064,41000,21-30,Computer_servers
Ecuador,female,29978,34000,31-40,Computer_servers
Ecuador,female,18624,20000,41-50,Computer_servers
Ecuador,female,6956,7800,51-60,Computer_servers
Ecuador,female,2260,2800,61-65+,Computer_servers
Ecuador,female,14538,18000,13-20,Computer_servers
Ecuador,female,36064,41000,21-30,Computer_servers
Ecuador,female,29978,34000,31-40,Computer_servers
Ecuador,female,18624,20000,41-50,Computer_servers
Ecuador,female,6956,7800,51-60,Computer_servers
Ecuador,female,2260,2800,61-65+,Computer_servers
Ecuador,female,14538,18000,13-20,Computer_servers
Ecuador,female,36529,41000,21-30,Computer_servers
Ecuador,female,29978,34000,31-40,Computer_servers
Ecuador,female,18624,20000,41-50,Computer_servers
Ecuador,female,6956,7800,51-60,Computer_servers
Ecuador,female,2260,2800,61-65+,Computer_servers
Grenada,male,997,1000,13-20,Computer_servers
Grenada,male,664,1000,21-30,Computer_servers
Grenada,male,997,1000,13-20,Computer_servers
Grenada,male,664,1000,21-30,Computer_servers
Grenada,male,997,1000,13-20,Computer_servers
Grenada,male,664,1000,21-30,Computer_servers
Grenada,male,997,1000,13-20,Computer_servers
Grenada,male,664,1000,21-30,Computer_servers
Grenada,male,997,1000,13-20,Computer_servers
Grenada,male,664,1000,21-30,Computer_servers
Grenada,male,0,1000,31-40,Computer_servers
Grenada,male,997,1000,41-50,Computer_servers
Grenada,male,0,1000,51-60,Computer_servers
Grenada,male,0,1000,61-65+,Computer_servers
Grenada,female,997,1000,13-20,Computer_servers
Grenada,female,997,1000,21-30,Computer_servers
Grenada,female,997,1000,31-40,Computer_servers
Grenada,female,0,1000,41-50,Computer_servers
Grenada,male,0,1000,31-40,Computer_servers
Grenada,male,997,1000,41-50,Computer_servers
Grenada,male,0,1000,51-60,Computer_servers
Grenada,male,0,1000,61-65+,Computer_servers
Grenada,female,997,1000,13-20,Computer_servers
Grenada,female,997,1000,21-30,Computer_servers
Grenada,female,997,1000,31-40,Computer_servers
Grenada,female,0,1000,41-50,Computer_servers
Grenada,male,0,1000,31-40,Computer_servers
Grenada,male,997,1000,41-50,Computer_servers
Grenada,male,0,1000,51-60,Computer_servers
Grenada,male,0,1000,61-65+,Computer_servers
Grenada,female,997,1000,13-20,Computer_servers
Grenada,female,997,1000,21-30,Computer_servers
Grenada,female,997,1000,31-40,Computer_servers
Grenada,female,0,1000,41-50,Computer_servers
Grenada,male,0,1000,31-40,Computer_servers
Grenada,male,997,1000,41-50,Computer_servers
Grenada,male,0,1000,51-60,Computer_servers
Grenada,male,0,1000,61-65+,Computer_servers
Grenada,female,997,1000,13-20,Computer_servers
Grenada,female,997,1000,21-30,Computer_servers
Grenada,female,997,1000,31-40,Computer_servers
Grenada,female,0,1000,41-50,Computer_servers
Grenada,male,0,1000,31-40,Computer_servers
Grenada,male,997,1000,41-50,Computer_servers
Grenada,male,0,1000,51-60,Computer_servers
Grenada,male,0,1000,61-65+,Computer_servers
Grenada,female,997,1000,13-20,Computer_servers
Grenada,female,997,1000,21-30,Computer_servers
Grenada,female,997,1000,31-40,Computer_servers
Grenada,female,0,1000,41-50,Computer_servers
Grenada,female,0,1000,51-60,Computer_servers
Grenada,female,0,1000,61-65+,Computer_servers
Grenada,female,0,1000,51-60,Computer_servers
Grenada,female,0,1000,61-65+,Computer_servers
Grenada,female,0,1000,51-60,Computer_servers
Grenada,female,0,1000,61-65+,Computer_servers
Grenada,female,0,1000,51-60,Computer_servers
Grenada,female,0,1000,61-65+,Computer_servers
Grenada,female,0,1000,51-60,Computer_servers
Grenada,female,0,1000,61-65+,Computer_servers
Guatemala,male,38243,48000,13-20,Computer_servers
Guatemala,male,108241,120000,21-30,Computer_servers
Guatemala,male,45730,51000,31-40,Computer_servers
Guatemala,male,15671,17000,41-50,Computer_servers
Guatemala,male,4287,4700,51-60,Computer_servers
Guatemala,male,2062,2200,61-65+,Computer_servers
Guatemala,male,38243,48000,13-20,Computer_servers
Guatemala,male,902,1000,21-30,Computer_servers
Guatemala,male,45730,51000,31-40,Computer_servers
Guatemala,male,15671,17000,41-50,Computer_servers
Guatemala,male,4287,4700,51-60,Computer_servers
Guatemala,male,2062,2200,61-65+,Computer_servers
Guatemala,male,38243,48000,13-20,Computer_servers
Guatemala,male,108241,120000,21-30,Computer_servers
Guatemala,male,896,1000,31-40,Computer_servers
Guatemala,male,15671,17000,41-50,Computer_servers
Guatemala,male,4287,4700,51-60,Computer_servers
Guatemala,male,2062,2200,61-65+,Computer_servers
Guatemala,male,38243,48000,13-20,Computer_servers
Guatemala,male,108241,120000,21-30,Computer_servers
Guatemala,male,45730,51000,31-40,Computer_servers
Guatemala,male,15671,17000,41-50,Computer_servers
Guatemala,male,4287,4700,51-60,Computer_servers
Guatemala,male,2062,2200,61-65+,Computer_servers
Guatemala,male,38243,48000,13-20,Computer_servers
Guatemala,male,108241,120000,21-30,Computer_servers
Guatemala,male,45730,51000,31-40,Computer_servers
Guatemala,male,15671,17000,41-50,Computer_servers
Guatemala,male,4287,4700,51-60,Computer_servers
Guatemala,male,2062,2200,61-65+,Computer_servers
Guatemala,female,14170,19000,13-20,Computer_servers
Guatemala,female,53115,59000,21-30,Computer_servers
Guatemala,female,946,1000,31-40,Computer_servers
Guatemala,female,13801,14000,41-50,Computer_servers
Guatemala,female,959,4800,51-60,Computer_servers
Guatemala,female,1291,1400,61-65+,Computer_servers
Guatemala,female,14654,19000,13-20,Computer_servers
Guatemala,female,53115,59000,21-30,Computer_servers
Guatemala,female,946,1000,31-40,Computer_servers
Guatemala,female,13801,14000,41-50,Computer_servers
Guatemala,female,959,1000,51-60,Computer_servers
Guatemala,female,1291,1400,61-65+,Computer_servers
Guatemala,female,14170,19000,13-20,Computer_servers
Guatemala,female,53115,59000,21-30,Computer_servers
Guatemala,female,946,1000,31-40,Computer_servers
Guatemala,female,13801,14000,41-50,Computer_servers
Guatemala,female,959,4800,51-60,Computer_servers
Guatemala,female,1291,1400,61-65+,Computer_servers
Guatemala,female,14170,19000,13-20,Computer_servers
Guatemala,female,53115,59000,21-30,Computer_servers
Guatemala,female,946,1000,31-40,Computer_servers
Guatemala,female,13801,14000,41-50,Computer_servers
Guatemala,female,959,1000,51-60,Computer_servers
Guatemala,female,1291,1400,61-65+,Computer_servers
Guatemala,female,14170,19000,13-20,Computer_servers
Guatemala,female,53115,59000,21-30,Computer_servers
Guatemala,female,946,1000,31-40,Computer_servers
Guatemala,female,13801,14000,41-50,Computer_servers
Guatemala,female,959,4800,51-60,Computer_servers
Guatemala,female,1291,1400,61-65+,Computer_servers
Guyana,male,908,1000,13-20,Computer_servers
Guyana,male,2560,3100,21-30,Computer_servers
Guyana,male,1726,1900,13-20,Computer_servers
Guyana,male,2560,3100,21-30,Computer_servers
Guyana,male,1726,1900,13-20,Computer_servers
Guyana,male,2560,3100,21-30,Computer_servers
Guyana,male,908,1000,13-20,Computer_servers
Guyana,male,2560,3100,21-30,Computer_servers
Guyana,male,908,1000,13-20,Computer_servers
Guyana,male,2560,3100,21-30,Computer_servers
Guyana,male,1299,1300,31-40,Computer_servers
Guyana,male,777,1000,41-50,Computer_servers
Guyana,male,664,1000,51-60,Computer_servers
Guyana,male,0,1000,61-65+,Computer_servers
Guyana,female,1372,1700,13-20,Computer_servers
Guyana,female,2231,2500,21-30,Computer_servers
Guyana,female,999,1000,31-40,Computer_servers
Guyana,female,999,1000,41-50,Computer_servers
Guyana,male,1299,1300,31-40,Computer_servers
Guyana,male,777,1000,41-50,Computer_servers
Guyana,male,664,1000,51-60,Computer_servers
Guyana,male,0,1000,61-65+,Computer_servers
Guyana,female,1372,1700,13-20,Computer_servers
Guyana,female,2231,2500,21-30,Computer_servers
Guyana,female,999,1000,31-40,Computer_servers
Guyana,female,999,1000,41-50,Computer_servers
Guyana,male,1299,1300,31-40,Computer_servers
Guyana,male,777,1000,41-50,Computer_servers
Guyana,male,664,1000,51-60,Computer_servers
Guyana,male,0,1000,61-65+,Computer_servers
Guyana,female,1372,1700,13-20,Computer_servers
Guyana,female,2231,2500,21-30,Computer_servers
Guyana,female,999,1000,31-40,Computer_servers
Guyana,female,999,1000,41-50,Computer_servers
Guyana,male,1299,1300,31-40,Computer_servers
Guyana,male,777,1000,41-50,Computer_servers
Guyana,male,664,1000,51-60,Computer_servers
Guyana,male,0,1000,61-65+,Computer_servers
Guyana,female,1372,1700,13-20,Computer_servers
Guyana,female,2231,2500,21-30,Computer_servers
Guyana,female,999,1000,31-40,Computer_servers
Guyana,female,999,1000,41-50,Computer_servers
Guyana,male,1299,1300,31-40,Computer_servers
Guyana,male,777,1000,41-50,Computer_servers
Guyana,male,664,1000,51-60,Computer_servers
Guyana,male,0,1000,61-65+,Computer_servers
Guyana,female,1372,1700,13-20,Computer_servers
Guyana,female,2231,2500,21-30,Computer_servers
Guyana,female,999,1000,31-40,Computer_servers
Guyana,female,999,1000,41-50,Computer_servers
Guyana,female,997,1000,51-60,Computer_servers
Guyana,female,997,1000,61-65+,Computer_servers
Guyana,female,997,1000,51-60,Computer_servers
Guyana,female,997,1000,61-65+,Computer_servers
Guyana,female,997,1000,51-60,Computer_servers
Guyana,female,997,1000,61-65+,Computer_servers
Guyana,female,997,1000,51-60,Computer_servers
Guyana,female,997,1000,61-65+,Computer_servers
Guyana,female,997,1000,51-60,Computer_servers
Guyana,female,997,1000,61-65+,Computer_servers
Honduras,male,10818,13000,13-20,Computer_servers
Honduras,male,26967,31000,21-30,Computer_servers
Honduras,male,11872,13000,31-40,Computer_servers
Honduras,male,4110,4600,41-50,Computer_servers
Honduras,male,1519,1600,51-60,Computer_servers
Honduras,male,998,1000,61-65+,Computer_servers
Honduras,male,10818,13000,13-20,Computer_servers
Honduras,male,26967,31000,21-30,Computer_servers
Honduras,male,11872,13000,31-40,Computer_servers
Honduras,male,4110,4600,41-50,Computer_servers
Honduras,male,1519,1600,51-60,Computer_servers
Honduras,male,998,1000,61-65+,Computer_servers
Honduras,male,10818,13000,13-20,Computer_servers
Honduras,male,26967,31000,21-30,Computer_servers
Honduras,male,11872,13000,31-40,Computer_servers
Honduras,male,4110,4600,41-50,Computer_servers
Honduras,male,1519,1600,51-60,Computer_servers
Honduras,male,998,1000,61-65+,Computer_servers
Honduras,male,10818,13000,13-20,Computer_servers
Honduras,male,26967,31000,21-30,Computer_servers
Honduras,male,11872,13000,31-40,Computer_servers
Honduras,male,4110,4600,41-50,Computer_servers
Honduras,male,1519,1600,51-60,Computer_servers
Honduras,male,998,1000,61-65+,Computer_servers
Honduras,male,10818,13000,13-20,Computer_servers
Honduras,male,26967,31000,21-30,Computer_servers
Honduras,male,11872,13000,31-40,Computer_servers
Honduras,male,4110,4600,41-50,Computer_servers
Honduras,male,1519,1600,51-60,Computer_servers
Honduras,male,998,1000,61-65+,Computer_servers
Honduras,female,4813,5600,13-20,Computer_servers
Honduras,female,11027,13000,21-30,Computer_servers
Honduras,female,6175,7000,31-40,Computer_servers
Honduras,female,3031,3400,41-50,Computer_servers
Honduras,female,1199,1200,51-60,Computer_servers
Honduras,female,999,1000,61-65+,Computer_servers
Honduras,female,4813,5600,13-20,Computer_servers
Honduras,female,11027,13000,21-30,Computer_servers
Honduras,female,6175,7000,31-40,Computer_servers
Honduras,female,3031,3400,41-50,Computer_servers
